DateOfCrash,LocationCity,LocationLatitude,LocationLongitude,WeatherCondition1,FirstHarmfulEvent,MostHarmfulEvent,RoadFeature,TrafficControlType,Crash_Date_Hour,Crash_Date_DOW,Crash_Date_Month,Crash_Date_Year,killed,type_a_injury,type_b_injury,type_c_injury,no_injury
2017-08-15 15:13:55,Raleigh,6.943672843976310,-21.075733530956900,Rain,No Crash,None,Urban Road,Normal Flow,15,Tuesday,August,2017,0,0,0,0,1
2015-06-23 06:57:51,Raleigh,58.721162410748700,-56.1983162855925,Clouds,No Crash,None,Urban Road,Normal Flow,6,Tuesday,June,2015,0,0,0,0,1
2016-12-12 17:48:48,Raleigh,77.11429631303850,-34.53357661578530,Clouds,No Crash,None,Urban Road,Normal Flow,17,Monday,December,2016,0,0,0,0,1
2017-09-05 21:10:07,Raleigh,20.509908532982600,-24.001687829798500,Clear,No Crash,None,Urban Road,Normal Flow,21,Tuesday,September,2017,0,0,0,0,1
2015-03-30 03:38:17,Raleigh,38.12137765460750,-30.82455129590150,Clouds,No Crash,None,Urban Road,Normal Flow,3,Monday,March,2015,0,0,0,0,1
2017-07-14 06:55:07,Raleigh,18.908058294243700,-41.12244675063190,Clear,No Crash,None,Urban Road,Normal Flow,6,Friday,July,2017,0,0,0,0,1
2016-09-06 01:00:30,Raleigh,19.51014882920980,-85.11111752958150,Clouds,No Crash,None,Urban Road,Normal Flow,1,Tuesday,September,2016,0,0,0,0,1
2015-12-25 07:58:24,Raleigh,39.6383274326593,-2.3308065030222600,Clouds,No Crash,None,Urban Road,Normal Flow,7,Friday,December,2015,0,0,0,0,1
2017-08-23 04:24:07,Raleigh,15.798144734664500,-25.955608170764300,Clear,No Crash,None,Urban Road,Normal Flow,4,Wednesday,August,2017,0,0,0,0,1
2017-05-01 01:42:45,Raleigh,76.6724586920635,-87.42010533925910,Clouds,No Crash,None,Urban Road,Normal Flow,1,Monday,May,2017,0,0,0,0,1
2016-06-02 03:26:19,Raleigh,4.888224946941230,-45.015349200482300,Rain,No Crash,None,Urban Road,Normal Flow,3,Thursday,June,2016,0,0,0,0,1
2016-01-09 16:51:21,Raleigh,67.4565070047779,-79.97348516548970,Clouds,No Crash,None,Urban Road,Normal Flow,16,Saturday,January,2016,0,0,0,0,1
2015-10-17 15:03:11,Raleigh,51.104258214758400,-34.95057909815920,Clouds,No Crash,None,Urban Road,Normal Flow,15,Saturday,October,2015,0,0,0,0,1
2016-05-13 01:37:11,Raleigh,77.91833740743190,-48.71308678609280,Clouds,No Crash,None,Urban Road,Normal Flow,1,Friday,May,2016,0,0,0,0,1
2016-01-04 13:25:23,Raleigh,78.47425064350300,-18.781334225430200,Clouds,No Crash,None,Urban Road,Normal Flow,13,Monday,January,2016,0,0,0,0,1
2016-09-30 05:49:30,Raleigh,53.872844200236700,-29.648399682311600,Clouds,No Crash,None,Urban Road,Normal Flow,5,Friday,September,2016,0,0,0,0,1
2016-05-27 09:30:37,Raleigh,27.53409941390250,-89.45891007181230,Clouds,No Crash,None,Urban Road,Normal Flow,9,Friday,May,2016,0,0,0,0,1
2016-02-09 20:21:17,Raleigh,44.42896866903130,-82.27996289973740,Clouds,No Crash,None,Urban Road,Normal Flow,20,Tuesday,February,2016,0,0,0,0,1
2016-06-15 06:45:52,Raleigh,25.120513570358800,-58.044537576212700,Clear,No Crash,None,Urban Road,Normal Flow,6,Wednesday,June,2016,0,0,0,0,1
2016-10-16 12:51:50,Raleigh,22.24580492097660,-31.614388910895600,Clouds,No Crash,None,Urban Road,Normal Flow,12,Sunday,October,2016,0,0,0,0,1
2017-09-12 13:31:45,Raleigh,23.019041638640100,-23.900849922307700,Rain,No Crash,None,Urban Road,Normal Flow,13,Tuesday,September,2017,0,0,0,0,1
2016-12-27 20:33:56,Raleigh,13.868120280221000,-4.0143964208598700,Clouds,No Crash,None,Urban Road,Normal Flow,20,Tuesday,December,2016,0,0,0,0,1
2015-05-21 22:43:55,Raleigh,12.966490628129000,-10.131513884819600,Clouds,No Crash,None,Urban Road,Normal Flow,22,Thursday,May,2015,0,0,0,0,1
2017-02-23 17:43:28,Raleigh,62.31260892003810,-13.12719976702650,Clouds,No Crash,None,Urban Road,Normal Flow,17,Thursday,February,2017,0,0,0,0,1
2016-06-06 12:56:42,Raleigh,5.942922291151090,-29.969666462758600,Rain,No Crash,None,Urban Road,Normal Flow,12,Monday,June,2016,0,0,0,0,1
2016-06-15 15:35:41,Raleigh,74.29572492231190,-49.66053762068660,Clouds,No Crash,None,Urban Road,Normal Flow,15,Wednesday,June,2016,0,0,0,0,1
2016-09-15 13:27:25,Raleigh,45.38999198577400,-70.94705905084500,Clouds,No Crash,None,Urban Road,Normal Flow,13,Thursday,September,2016,0,0,0,0,1
2015-10-01 02:35:00,Raleigh,40.90113589590630,-51.57846263247710,Rain,No Crash,None,Urban Road,Normal Flow,2,Thursday,October,2015,0,0,0,0,1
2016-01-15 18:39:37,Raleigh,18.07474371095490,-46.166642607930100,Clouds,No Crash,None,Urban Road,Normal Flow,18,Friday,January,2016,0,0,0,0,1
2016-12-24 18:49:55,Raleigh,34.58829369949210,-0.4835569513745670,Clear,No Crash,None,Urban Road,Normal Flow,18,Saturday,December,2016,0,0,0,0,1
2016-01-29 22:39:17,Raleigh,42.94868088417780,-33.03273838608220,Clouds,No Crash,None,Urban Road,Normal Flow,22,Friday,January,2016,0,0,0,0,1
2015-02-13 10:24:22,Raleigh,28.86080132728170,-0.721835409504763,Clouds,No Crash,None,Urban Road,Normal Flow,10,Friday,February,2015,0,0,0,0,1
2017-08-17 16:01:20,Raleigh,70.00686740780130,-37.531631540302900,Clouds,No Crash,None,Urban Road,Normal Flow,16,Thursday,August,2017,0,0,0,0,1
2017-02-26 06:31:44,Raleigh,49.70685297740300,-53.7899176692772,Clouds,No Crash,None,Urban Road,Normal Flow,6,Sunday,February,2017,0,0,0,0,1
2016-04-07 02:46:22,Raleigh,77.3313305830381,-70.37018865643300,Clouds,No Crash,None,Urban Road,Normal Flow,2,Thursday,April,2016,0,0,0,0,1
2016-12-18 17:45:48,Raleigh,57.087757597757600,-1.1513460147730700,Clouds,No Crash,None,Urban Road,Normal Flow,17,Sunday,December,2016,0,0,0,0,1
2015-10-01 19:15:51,Raleigh,27.153427235064200,-39.35626514100740,Clear,No Crash,None,Urban Road,Normal Flow,19,Thursday,October,2015,0,0,0,0,1
2016-04-14 12:02:37,Raleigh,70.55530705895210,-82.08190999294350,Clouds,No Crash,None,Urban Road,Normal Flow,12,Thursday,April,2016,0,0,0,0,1
2017-01-30 05:34:13,Raleigh,57.895494845357200,-76.08687847700910,Clouds,No Crash,None,Urban Road,Normal Flow,5,Monday,January,2017,0,0,0,0,1
2015-03-31 13:55:50,Raleigh,71.3137333919698,-66.56674449442300,Clouds,No Crash,None,Urban Road,Normal Flow,13,Tuesday,March,2015,0,0,0,0,1
2017-07-17 03:49:10,Raleigh,2.5685368326818600,-88.80706418780110,Clouds,No Crash,None,Urban Road,Normal Flow,3,Monday,July,2017,0,0,0,0,1
2015-06-08 05:05:08,Raleigh,46.36074070255590,-64.0258191250669,Clouds,No Crash,None,Urban Road,Normal Flow,5,Monday,June,2015,0,0,0,0,1
2016-12-04 17:38:52,Raleigh,19.44942618311850,-19.605448181408800,Clear,No Crash,None,Urban Road,Normal Flow,17,Sunday,December,2016,0,0,0,0,1
2017-06-15 23:28:39,Raleigh,37.774287644006300,-71.70563736040860,Clouds,No Crash,None,Urban Road,Normal Flow,23,Thursday,June,2017,0,0,0,0,1
2016-04-17 21:39:33,Raleigh,29.749449321616900,-4.5655443485270700,Clouds,No Crash,None,Urban Road,Normal Flow,21,Sunday,April,2016,0,0,0,0,1
2017-02-04 14:46:15,Raleigh,59.8836394712803,-42.57728154821460,Clouds,No Crash,None,Urban Road,Normal Flow,14,Saturday,February,2017,0,0,0,0,1
2017-08-29 16:17:52,Raleigh,8.33556170471967,-75.32889601548890,Clouds,No Crash,None,Urban Road,Normal Flow,16,Tuesday,August,2017,0,0,0,0,1
2015-10-07 15:52:25,Raleigh,8.38311019541062,-81.10558234195280,Rain,No Crash,None,Urban Road,Normal Flow,15,Wednesday,October,2015,0,0,0,0,1
2015-06-02 16:10:06,Raleigh,9.611414788152930,-21.447305415522000,Clouds,No Crash,None,Urban Road,Normal Flow,16,Tuesday,June,2015,0,0,0,0,1
2016-01-14 07:43:05,Raleigh,55.29000760648040,-58.47208495257380,Clouds,No Crash,None,Urban Road,Normal Flow,7,Thursday,January,2016,0,0,0,0,1
2016-12-02 00:03:52,Raleigh,17.501563823593600,-33.023074264897600,Clouds,No Crash,None,Urban Road,Normal Flow,0,Friday,December,2016,0,0,0,0,1
2016-12-15 20:59:05,Raleigh,78.75880071502080,-76.62003697022260,Clouds,No Crash,None,Urban Road,Normal Flow,20,Thursday,December,2016,0,0,0,0,1
2016-10-17 20:19:41,Raleigh,51.386888967856700,-28.42622531335700,Clouds,No Crash,None,Urban Road,Normal Flow,20,Monday,October,2016,0,0,0,0,1
2016-06-21 18:15:25,Raleigh,8.15782266200246,-27.198373716996500,Rain,No Crash,None,Urban Road,Normal Flow,18,Tuesday,June,2016,0,0,0,0,1
2015-03-23 21:32:00,Raleigh,11.461191996287700,-82.0456696887866,Clouds,No Crash,None,Urban Road,Normal Flow,21,Monday,March,2015,0,0,0,0,1
2017-01-13 15:28:31,Raleigh,54.54991982404140,-47.67425552848260,Clouds,No Crash,None,Urban Road,Normal Flow,15,Friday,January,2017,0,0,0,0,1
2016-09-26 12:52:04,Raleigh,8.691977938611990,-68.58023530366840,Clouds,No Crash,None,Urban Road,Normal Flow,12,Monday,September,2016,0,0,0,0,1
2015-08-21 08:36:10,Raleigh,37.89456692799170,-81.45446191756030,Clouds,No Crash,None,Urban Road,Normal Flow,8,Friday,August,2015,0,0,0,0,1
2015-05-03 04:39:37,Raleigh,3.3883992467459700,-17.289939055535500,Rain,No Crash,None,Urban Road,Normal Flow,4,Sunday,May,2015,0,0,0,0,1
2016-12-10 09:31:32,Raleigh,16.163806581463500,-59.57563818393610,Clouds,No Crash,None,Urban Road,Normal Flow,9,Saturday,December,2016,0,0,0,0,1
2017-02-02 15:26:16,Raleigh,72.66628628410750,-48.7013088369721,Clouds,No Crash,None,Urban Road,Normal Flow,15,Thursday,February,2017,0,0,0,0,1
2016-12-18 11:22:10,Raleigh,55.14738211444350,-19.207072387718600,Rain,No Crash,None,Urban Road,Normal Flow,11,Sunday,December,2016,0,0,0,0,1
2017-08-12 11:05:01,Raleigh,38.03267683271940,-1.1075300716352200,Clear,No Crash,None,Urban Road,Normal Flow,11,Saturday,August,2017,0,0,0,0,1
2016-12-30 01:52:10,Raleigh,70.8961513757817,-6.701578801350690,Clouds,No Crash,None,Urban Road,Normal Flow,1,Friday,December,2016,0,0,0,0,1
2015-03-30 04:25:39,Raleigh,42.276753432341300,-72.935419391457,Clouds,No Crash,None,Urban Road,Normal Flow,4,Monday,March,2015,0,0,0,0,1
2016-06-10 08:16:53,Raleigh,20.764823678262500,-31.637810905735000,Clouds,No Crash,None,Urban Road,Normal Flow,8,Friday,June,2016,0,0,0,0,1
2015-08-30 12:23:24,Raleigh,68.46017704160790,-27.293396617481900,Clouds,No Crash,None,Urban Road,Normal Flow,12,Sunday,August,2015,0,0,0,0,1
2016-06-25 10:45:04,Raleigh,69.8609765934001,-28.343468017143900,Clouds,No Crash,None,Urban Road,Normal Flow,10,Saturday,June,2016,0,0,0,0,1
2015-12-28 00:09:51,Raleigh,14.233718133529300,-4.951682789170330,Clouds,No Crash,None,Urban Road,Normal Flow,0,Monday,December,2015,0,0,0,0,1
2016-10-12 12:05:32,Raleigh,17.45364677573680,-17.9512875905137,Clouds,No Crash,None,Urban Road,Normal Flow,12,Wednesday,October,2016,0,0,0,0,1
2016-12-10 20:47:50,Raleigh,12.128070087497400,-52.35726979555920,Rain,No Crash,None,Urban Road,Normal Flow,20,Saturday,December,2016,0,0,0,0,1
2015-06-06 13:19:25,Raleigh,8.611112797250230,-51.4607713381792,Clouds,No Crash,None,Urban Road,Normal Flow,13,Saturday,June,2015,0,0,0,0,1
2016-05-21 22:07:08,Raleigh,12.2517296057425,-86.31452944840380,Rain,No Crash,None,Urban Road,Normal Flow,22,Saturday,May,2016,0,0,0,0,1
2015-02-16 03:44:45,Raleigh,40.600815841291900,-76.01673280081270,Clouds,No Crash,None,Urban Road,Normal Flow,3,Monday,February,2015,0,0,0,0,1
2015-10-10 15:03:42,Raleigh,29.091757974544500,-20.408879073615000,Clouds,No Crash,None,Urban Road,Normal Flow,15,Saturday,October,2015,0,0,0,0,1
2017-09-23 06:50:35,Raleigh,6.006995850261280,-43.12017030686270,Clouds,No Crash,None,Urban Road,Normal Flow,6,Saturday,September,2017,0,0,0,0,1
2016-10-02 18:43:19,Raleigh,53.662064123817900,-37.120427732050400,Clouds,No Crash,None,Urban Road,Normal Flow,18,Sunday,October,2016,0,0,0,0,1
2016-08-07 03:07:42,Raleigh,5.437035689795050,-38.8628234340411,Clouds,No Crash,None,Urban Road,Normal Flow,3,Sunday,August,2016,0,0,0,0,1
2016-02-16 09:05:24,Raleigh,26.585769527449400,-18.357679376966200,Clouds,No Crash,None,Urban Road,Normal Flow,9,Tuesday,February,2016,0,0,0,0,1
2017-03-08 06:28:54,Raleigh,8.162618663518360,-20.362614625316000,Clouds,No Crash,None,Urban Road,Normal Flow,6,Wednesday,March,2017,0,0,0,0,1
2017-09-08 04:07:22,Raleigh,61.409198439882400,-1.0772091784215400,Clouds,No Crash,None,Urban Road,Normal Flow,4,Friday,September,2017,0,0,0,0,1
2016-07-29 06:33:29,Raleigh,29.048342147343400,-1.851798109578700,Clouds,No Crash,None,Urban Road,Normal Flow,6,Friday,July,2016,0,0,0,0,1
2015-01-29 08:48:09,Raleigh,67.21770071799830,-34.90732809594190,Clear,No Crash,None,Urban Road,Normal Flow,8,Thursday,January,2015,0,0,0,0,1
2015-01-16 20:10:39,Raleigh,62.9954021642098,-83.89255102132460,Clouds,No Crash,None,Urban Road,Normal Flow,20,Friday,January,2015,0,0,0,0,1
2016-04-25 03:55:50,Raleigh,20.576254530761800,-73.55898867982190,Rain,No Crash,None,Urban Road,Normal Flow,3,Monday,April,2016,0,0,0,0,1
2015-06-01 10:18:48,Raleigh,66.85194016216260,-78.0495808733377,Clouds,No Crash,None,Urban Road,Normal Flow,10,Monday,June,2015,0,0,0,0,1
2015-04-12 13:27:45,Raleigh,52.98654289003150,-14.42802735972520,Clouds,No Crash,None,Urban Road,Normal Flow,13,Sunday,April,2015,0,0,0,0,1
2015-01-20 20:09:46,Raleigh,49.1292306857893,-52.08777166248290,Clouds,No Crash,None,Urban Road,Normal Flow,20,Tuesday,January,2015,0,0,0,0,1
2015-04-02 14:35:00,Raleigh,24.75100762560020,-10.408537650997700,Clouds,No Crash,None,Urban Road,Normal Flow,14,Thursday,April,2015,0,0,0,0,1
2016-09-11 20:27:57,Raleigh,62.8112977386804,-64.01281872951220,Snow,No Crash,None,Urban Road,Normal Flow,20,Sunday,September,2016,0,0,0,0,1
2015-03-31 20:09:32,Raleigh,10.383510972592700,-62.167317606918500,Clouds,No Crash,None,Urban Road,Normal Flow,20,Tuesday,March,2015,0,0,0,0,1
2017-07-10 00:51:22,Raleigh,62.61261346820560,-61.156033979302000,Clouds,No Crash,None,Urban Road,Normal Flow,0,Monday,July,2017,0,0,0,0,1
2016-09-24 23:17:02,Raleigh,30.745194156225200,-41.29971603445970,Clear,No Crash,None,Urban Road,Normal Flow,23,Saturday,September,2016,0,0,0,0,1
2015-09-05 04:26:40,Raleigh,28.836307221772600,-64.21678564963110,Clouds,No Crash,None,Urban Road,Normal Flow,4,Saturday,September,2015,0,0,0,0,1
2017-02-27 20:42:16,Raleigh,37.98054185017430,-30.267177336052700,Clouds,No Crash,None,Urban Road,Normal Flow,20,Monday,February,2017,0,0,0,0,1
2017-08-31 03:44:50,Raleigh,15.15825438903820,-54.74729503280870,Rain,No Crash,None,Urban Road,Normal Flow,3,Thursday,August,2017,0,0,0,0,1
2015-03-06 04:57:18,Raleigh,2.331559464603140,-78.73529350015210,Clouds,No Crash,None,Urban Road,Normal Flow,4,Friday,March,2015,0,0,0,0,1
2017-08-27 01:28:43,Raleigh,70.04830343829460,-59.95908457661220,Clouds,No Crash,None,Urban Road,Normal Flow,1,Sunday,August,2017,0,0,0,0,1
2015-07-27 09:35:33,Raleigh,57.02298743441280,-16.335211122373700,Rain,No Crash,None,Urban Road,Normal Flow,9,Monday,July,2015,0,0,0,0,1
2017-05-06 04:21:46,Raleigh,7.536332824524560,-90.11483713416170,Clouds,No Crash,None,Urban Road,Normal Flow,4,Saturday,May,2017,0,0,0,0,1
2015-08-06 10:28:14,Raleigh,58.56829536787760,-55.487205666127900,Clouds,No Crash,None,Urban Road,Normal Flow,10,Thursday,August,2015,0,0,0,0,1
2017-09-22 16:38:07,Raleigh,66.34656471194730,-28.167766431082800,Clouds,No Crash,None,Urban Road,Normal Flow,16,Friday,September,2017,0,0,0,0,1
2016-09-25 13:14:01,Raleigh,51.918088424102800,-62.92146296763340,Clouds,No Crash,None,Urban Road,Normal Flow,13,Sunday,September,2016,0,0,0,0,1
2016-10-08 18:55:44,Raleigh,60.65600916225350,-85.5145225557781,Clouds,No Crash,None,Urban Road,Normal Flow,18,Saturday,October,2016,0,0,0,0,1
2017-04-23 08:18:23,Raleigh,47.411962666772700,-78.05576724247170,Clouds,No Crash,None,Urban Road,Normal Flow,8,Sunday,April,2017,0,0,0,0,1
2015-07-15 18:05:31,Raleigh,67.61990841108230,-8.22253687340097,Clouds,No Crash,None,Urban Road,Normal Flow,18,Wednesday,July,2015,0,0,0,0,1
2017-05-26 05:22:09,Raleigh,16.211752422079500,-39.88910485778270,Clouds,No Crash,None,Urban Road,Normal Flow,5,Friday,May,2017,0,0,0,0,1
2016-09-02 02:53:45,Raleigh,62.13694025527250,-80.11254267591280,Rain,No Crash,None,Urban Road,Normal Flow,2,Friday,September,2016,0,0,0,0,1
2016-06-29 09:39:42,Raleigh,78.37699516285030,-70.69640035601660,Clouds,No Crash,None,Urban Road,Normal Flow,9,Wednesday,June,2016,0,0,0,0,1
2016-03-02 00:19:35,Raleigh,46.13255625080940,-48.09604583816800,Rain,No Crash,None,Urban Road,Normal Flow,0,Wednesday,March,2016,0,0,0,0,1
2017-05-28 18:47:18,Raleigh,58.29905779380720,-16.08179160941400,Clouds,No Crash,None,Urban Road,Normal Flow,18,Sunday,May,2017,0,0,0,0,1
2016-11-08 10:07:00,Raleigh,47.12526930131570,-24.20789587504610,Clouds,No Crash,None,Urban Road,Normal Flow,10,Tuesday,November,2016,0,0,0,0,1
2015-03-16 22:34:42,Raleigh,21.1951205394522,-21.558752986888600,Clear,No Crash,None,Urban Road,Normal Flow,22,Monday,March,2015,0,0,0,0,1
2015-08-24 16:42:56,Raleigh,12.827970847447800,-75.76388782551980,Clouds,No Crash,None,Urban Road,Normal Flow,16,Monday,August,2015,0,0,0,0,1
2016-10-06 05:52:36,Raleigh,5.2360246542410600,-82.87659913184080,Clouds,No Crash,None,Urban Road,Normal Flow,5,Thursday,October,2016,0,0,0,0,1
2017-09-07 10:38:50,Raleigh,19.6679441848284,-70.02959395457730,Rain,No Crash,None,Urban Road,Normal Flow,10,Thursday,September,2017,0,0,0,0,1
2017-03-06 20:32:06,Raleigh,79.34293555179400,-79.51633318034960,Clear,No Crash,None,Urban Road,Normal Flow,20,Monday,March,2017,0,0,0,0,1
2017-01-11 09:54:22,Raleigh,50.35595535148620,-52.40466450578580,Clouds,No Crash,None,Urban Road,Normal Flow,9,Wednesday,January,2017,0,0,0,0,1
2016-12-30 12:48:50,Raleigh,22.206631419996000,-86.64321726115390,Clouds,No Crash,None,Urban Road,Normal Flow,12,Friday,December,2016,0,0,0,0,1
2015-11-18 04:09:39,Raleigh,74.46728115715750,-76.92424032349490,Clouds,No Crash,None,Urban Road,Normal Flow,4,Wednesday,November,2015,0,0,0,0,1
2015-05-01 19:34:32,Raleigh,13.721222746748400,-64.27894799622710,Clear,No Crash,None,Urban Road,Normal Flow,19,Friday,May,2015,0,0,0,0,1
2015-11-02 07:05:17,Raleigh,64.0000321049632,-45.25492246671570,Clouds,No Crash,None,Urban Road,Normal Flow,7,Monday,November,2015,0,0,0,0,1
2017-08-18 07:42:40,Raleigh,61.437267934813500,-44.54557735822250,Clouds,No Crash,None,Urban Road,Normal Flow,7,Friday,August,2017,0,0,0,0,1
2016-06-10 21:30:30,Raleigh,62.63477404010870,-10.080802117073000,Clouds,No Crash,None,Urban Road,Normal Flow,21,Friday,June,2016,0,0,0,0,1
2016-11-14 12:32:07,Raleigh,52.37038391279900,-4.280291347249290,Clouds,No Crash,None,Urban Road,Normal Flow,12,Monday,November,2016,0,0,0,0,1
2017-08-14 13:37:43,Raleigh,45.079735299639000,-64.66748879195680,Clouds,No Crash,None,Urban Road,Normal Flow,13,Monday,August,2017,0,0,0,0,1
2015-11-23 07:55:58,Raleigh,39.41577678704430,-30.166948191684800,Clouds,No Crash,None,Urban Road,Normal Flow,7,Monday,November,2015,0,0,0,0,1
2015-10-04 18:43:45,Raleigh,19.27073361315580,-15.377451372927500,Clear,No Crash,None,Urban Road,Normal Flow,18,Sunday,October,2015,0,0,0,0,1
2016-03-27 02:18:42,Raleigh,30.224102680712600,-56.82672980752080,Rain,No Crash,None,Urban Road,Normal Flow,2,Sunday,March,2016,0,0,0,0,1
2017-06-07 19:22:32,Raleigh,35.29078771005610,-44.67468286791080,Rain,No Crash,None,Urban Road,Normal Flow,19,Wednesday,June,2017,0,0,0,0,1
2016-11-20 21:55:34,Raleigh,56.9739632342761,-7.924514756905450,Clouds,No Crash,None,Urban Road,Normal Flow,21,Sunday,November,2016,0,0,0,0,1
2015-06-16 11:55:33,Raleigh,17.600533288697600,-59.78724220849100,Clouds,No Crash,None,Urban Road,Normal Flow,11,Tuesday,June,2015,0,0,0,0,1
2017-04-04 18:40:17,Raleigh,61.870028046935600,-90.22481787291670,Clouds,No Crash,None,Urban Road,Normal Flow,18,Tuesday,April,2017,0,0,0,0,1
2016-05-31 09:00:57,Raleigh,18.892674445595200,-50.58862346397620,Clouds,No Crash,None,Urban Road,Normal Flow,9,Tuesday,May,2016,0,0,0,0,1
2017-01-19 03:05:12,Raleigh,77.76108423061650,-68.32987641791250,Clouds,No Crash,None,Urban Road,Normal Flow,3,Thursday,January,2017,0,0,0,0,1
2016-08-03 16:19:29,Raleigh,50.51051287839670,-76.73391834900810,Clouds,No Crash,None,Urban Road,Normal Flow,16,Wednesday,August,2016,0,0,0,0,1
2015-11-15 12:00:10,Raleigh,47.74310528211850,-3.037975082427390,Rain,No Crash,None,Urban Road,Normal Flow,12,Sunday,November,2015,0,0,0,0,1
2016-11-13 08:03:22,Raleigh,76.04617231770340,-5.6203916827133200,Clouds,No Crash,None,Urban Road,Normal Flow,8,Sunday,November,2016,0,0,0,0,1
2016-12-07 09:54:19,Raleigh,9.122032784381010,-87.39256148677400,Clouds,No Crash,None,Urban Road,Normal Flow,9,Wednesday,December,2016,0,0,0,0,1
2016-04-06 02:29:01,Raleigh,75.17385866689030,-65.97012561696720,Clouds,No Crash,None,Urban Road,Normal Flow,2,Wednesday,April,2016,0,0,0,0,1
2016-10-02 10:28:30,Raleigh,47.547256441795200,-23.49332899730270,Rain,No Crash,None,Urban Road,Normal Flow,10,Sunday,October,2016,0,0,0,0,1
2015-07-27 22:02:54,Raleigh,44.3007255889437,-61.63209172636570,Clouds,No Crash,None,Urban Road,Normal Flow,22,Monday,July,2015,0,0,0,0,1
2017-05-26 15:47:52,Raleigh,42.34286916655670,-24.457221427101000,Clouds,No Crash,None,Urban Road,Normal Flow,15,Friday,May,2017,0,0,0,0,1
2016-12-20 16:50:48,Raleigh,7.284945628732750,-79.67034520065800,Clouds,No Crash,None,Urban Road,Normal Flow,16,Tuesday,December,2016,0,0,0,0,1
2015-01-12 14:59:27,Raleigh,6.719435899149730,-27.955668805999300,Rain,No Crash,None,Urban Road,Normal Flow,14,Monday,January,2015,0,0,0,0,1
2016-10-16 09:44:11,Raleigh,65.84415330141470,-58.48097662532780,Clear,No Crash,None,Urban Road,Normal Flow,9,Sunday,October,2016,0,0,0,0,1
2016-09-19 18:01:57,Raleigh,52.70092378803560,-74.87204736946980,Rain,No Crash,None,Urban Road,Normal Flow,18,Monday,September,2016,0,0,0,0,1
2016-02-07 05:05:30,Raleigh,38.81945819810260,-11.603631631341100,Clouds,No Crash,None,Urban Road,Normal Flow,5,Sunday,February,2016,0,0,0,0,1
2015-01-29 21:12:24,Raleigh,1.0636671235690300,-37.37396009569890,Clouds,No Crash,None,Urban Road,Normal Flow,21,Thursday,January,2015,0,0,0,0,1
2016-03-20 21:33:34,Raleigh,68.18103100887930,-88.5279628508072,Clouds,No Crash,None,Urban Road,Normal Flow,21,Sunday,March,2016,0,0,0,0,1
2015-01-19 05:34:24,Raleigh,22.121044615985800,-46.90242548744200,Clear,No Crash,None,Urban Road,Normal Flow,5,Monday,January,2015,0,0,0,0,1
2016-07-06 23:23:40,Raleigh,21.875937412335700,-11.521090695402500,Clouds,No Crash,None,Urban Road,Normal Flow,23,Wednesday,July,2016,0,0,0,0,1
2015-10-18 17:00:33,Raleigh,50.48785621318780,-82.30792200733280,Clouds,No Crash,None,Urban Road,Normal Flow,17,Sunday,October,2015,0,0,0,0,1
2016-08-22 21:42:24,Raleigh,26.151834574100500,-6.1866489364622800,Clouds,No Crash,None,Urban Road,Normal Flow,21,Monday,August,2016,0,0,0,0,1
2016-05-02 19:29:10,Raleigh,5.932352342196760,-41.327775205353600,Clouds,No Crash,None,Urban Road,Normal Flow,19,Monday,May,2016,0,0,0,0,1
2015-09-18 13:07:06,Raleigh,43.828978014891400,-17.252410939373200,Clouds,No Crash,None,Urban Road,Normal Flow,13,Friday,September,2015,0,0,0,0,1
2017-09-19 10:46:48,Raleigh,31.988203676631200,-53.46763230989590,Rain,No Crash,None,Urban Road,Normal Flow,10,Tuesday,September,2017,0,0,0,0,1
2017-01-13 23:30:35,Raleigh,51.474331081600400,-69.56641550759350,Clouds,No Crash,None,Urban Road,Normal Flow,23,Friday,January,2017,0,0,0,0,1
2016-03-28 12:10:47,Raleigh,54.17748155978410,-8.669719458403050,Rain,No Crash,None,Urban Road,Normal Flow,12,Monday,March,2016,0,0,0,0,1
2015-06-06 02:19:35,Raleigh,14.350008056427500,-58.975497627089100,Clouds,No Crash,None,Urban Road,Normal Flow,2,Saturday,June,2015,0,0,0,0,1
2015-12-12 21:01:25,Raleigh,7.825351537131900,-62.898703232799500,Clouds,No Crash,None,Urban Road,Normal Flow,21,Saturday,December,2015,0,0,0,0,1
2017-06-01 16:17:43,Raleigh,2.63658924440199,-46.936613179906100,Clouds,No Crash,None,Urban Road,Normal Flow,16,Thursday,June,2017,0,0,0,0,1
2016-08-06 04:04:38,Raleigh,60.763852558172300,-36.178185625081600,Clouds,No Crash,None,Urban Road,Normal Flow,4,Saturday,August,2016,0,0,0,0,1
2017-02-16 11:45:34,Raleigh,46.22500983488310,-90.6046533526505,Clouds,No Crash,None,Urban Road,Normal Flow,11,Thursday,February,2017,0,0,0,0,1
2015-05-19 21:56:34,Raleigh,36.36375441961590,-26.23025286900760,Clouds,No Crash,None,Urban Road,Normal Flow,21,Tuesday,May,2015,0,0,0,0,1
2016-01-16 00:44:29,Raleigh,39.08185610418890,-9.333725813916740,Clouds,No Crash,None,Urban Road,Normal Flow,0,Saturday,January,2016,0,0,0,0,1
2015-05-07 20:02:11,Raleigh,40.05429320573670,-42.66885873983680,Clouds,No Crash,None,Urban Road,Normal Flow,20,Thursday,May,2015,0,0,0,0,1
